lahmanID,FirstName,LastName,RetrosheetID,batAve2000Sorted,PA
sefcike01,Kevin,Sefcik,sefck001,0.235,171.0
leetr01,Travis,Lee,lee-t002,0.235,473.0
greento02,Todd,Greene,greet003,0.235,90.0
schnebr01,Brian,Schneider,schnb001,0.235,123.0
larueja01,Jason,LaRue,laruj001,0.235,107.0
smithbo06,Bob,Smith,smitr003,0.234,191.0
estalbo02,Bobby,Estalella,estab001,0.234,361.0
mcdonja02,Jason,McDonald,mcdoj002,0.234,114.0
greensc01,Scarborough,Green,grees002,0.234,139.0
widgech01,Chris,Widger,widgc001,0.233,324.0
sierrru01,Ruben,Sierra,sierr001,0.233,64.0
henderi01,Rickey,Henderson,hendr001,0.233,519.0
moutoja01,James,Mouton,moutj001,0.233,197.0
venturo01,Robin,Ventura,ventr001,0.232,551.0
foxan01,Andy,Fox,fox-a001,0.232,275.0
burnije01,Jeromy,Burnitz,burnj001,0.232,686.0
brognri01,Rico,Brogna,brogr001,0.232,199.0
buchabr01,Brian,Buchanan,buchb002,0.232,93.0
gonzawi01,Wiki,Gonzalez,gonzw001,0.232,319.0
sanchje01,Jesus,Sanchez,sancj001,0.232,60.0
sandere02,Reggie,Sanders,sandr002,0.232,377.0
vazquja01,Javier,Vazquez,vazqj001,0.231,80.0
contija01,Jason,Conti,contj001,0.231,99.0
barajro01,Rod,Barajas,barar001,0.231,13.0
brosisc01,Scott,Brosius,bross001,0.23,519.0
mirabdo01,Doug,Mirabelli,mirad001,0.23,273.0
andresh01,Shane,Andrews,andrs001,0.229,222.0
ibanera01,Raul,Ibanez,ibanr001,0.229,156.0
anderma02,Marlon,Anderson,andem003,0.228,174.0
baughju01,Justin,Baughman,baugj001,0.227,23.0
stairma01,Matt,Stairs,staim001,0.227,562.0
elsteke01,Kevin,Elster,elstk001,0.227,259.0
bakopa01,Paul,Bako,bakop001,0.226,251.0
tynerja01,Jason,Tyner,tynej001,0.226,142.0
ledesaa01,Aaron,Ledesma,ledea001,0.225,43.0
reynosh01,Shane,Reynolds,reyns001,0.225,46.0
johnsma02,Mark,Johnson,johnm003,0.225,251.0
marreel01,Eli,Marrero,marre001,0.225,116.0
matoslu01,Luis,Matos,matol001,0.225,201.0
myersgr01,Greg,Myers,myerg001,0.224,134.0
barkegl01,Glen,Barker,barkg001,0.224,77.0
davisbe01,Ben,Davis,davib003,0.223,148.0
mcewijo01,Joe,McEwing,mcewj001,0.222,169.0
powelbr01,Brian,Powell,poweb001,0.222,10.0
bellmi02,Mike,Bell,bellm003,0.222,31.0
martisa01,Sandy,Martinez,marta002,0.222,18.0
mottoch01,Chad,Mottola,mottc001,0.222,10.0
carpebu01,Bubba,Carpenter,carpb001,0.222,31.0
brockch01,Chris,Brock,brocc001,0.222,11.0
waszgbj01,B. J.,Waszgis,waszb001,0.222,51.0
sadledo01,Donnie,Sadler,sadld001,0.222,112.0
gomezch02,Chris,Gomez,gomec001,0.222,63.0
whitega01,Gabe,White,whitg001,0.222,10.0
larocgr01,Greg,LaRocca,larog001,0.222,30.0
castivi02,Vinny,Castilla,castv001,0.221,354.0
braggda01,Darren,Bragg,bragd001,0.221,169.0
bradlmi01,Milton,Bradley,bradm001,0.221,171.0
perezto03,Tomas,Perez,peret003,0.221,152.0
ordazlu01,Luis,Ordaz,ordal001,0.221,117.0
ojedaau01,Augie,Ojeda,ojeda001,0.221,89.0
nunezab01,Abraham,Nunez,nunea001,0.22,99.0
liebejo01,Jon,Lieber,liebj001,0.22,94.0
servasc01,Scott,Servais,servs002,0.22,120.0
dawkitr01,Travis,Dawkins,dawkt001,0.22,44.0
barkeke01,Kevin,Barker,barkk001,0.22,122.0
jordake01,Kevin,Jordan,jordk001,0.22,358.0
stockke01,Kevin,Stocker,stock001,0.219,409.0
collilo01,Lou,Collier,colll001,0.219,39.0
sweenma01,Mark,Sweeney,sweem001,0.219,87.0
clemeed02,Edgard,Clemente,cleme001,0.218,80.0
brownem01,Emil,Brown,browe001,0.218,135.0
amarari01,Rich,Amaral,amarr001,0.217,67.0
abbotku01,Kurt,Abbott,abbok002,0.217,173.0
coffiiv01,Ivanon,Coffie,coffi001,0.217,67.0
ritchto01,Todd,Ritchie,ritct001,0.217,64.0
stinnke01,Kelly,Stinnett,stink001,0.217,265.0
nichoke01,Kevin,Nicholson,nichk001,0.216,105.0
relafde01,Desi,Relaford,relad001,0.215,502.0
bushho01,Homer,Bush,bushh001,0.215,325.0
husonje01,Jeff,Huson,husoj001,0.215,144.0
huntebr01,Brian,Hunter,huntb001,0.214,160.0
parkch01,Chan Ho,Park,parkc002,0.214,78.0
barremi01,Michael,Barrett,barrm003,0.214,297.0
macharo01,Robert,Machado,machr001,0.214,15.0
martife01,Felix,Martinez,martf001,0.214,353.0
fasansa01,Sal,Fasano,fasas001,0.214,144.0
reedje02,Jeff,Reed,reedj001,0.214,277.0
schilcu01,Curt,Schilling,schic002,0.213,71.0
nievejo01,Jose,Nieves,nievj002,0.212,213.0
alexama02,Manny,Alexander,alexm001,0.211,209.0
obriech01,Charlie,O'Brien,obric001,0.211,21.0
castial01,Alberto,Castillo,casta001,0.211,211.0
howarth01,Thomas,Howard,howat001,0.211,141.0
moellch01,Chad,Moeller,moelc001,0.211,139.0
lirafe01,Felipe,Lira,liraf001,0.211,21.0
webstle01,Lenny,Webster,websl001,0.21,87.0
sextoch01,Chris,Sexton,sextc001,0.21,118.0
leyriji01,Jim,Leyritz,leyrj001,0.209,131.0
jensema01,Marcus,Jensen,jensm001,0.209,164.0
johnsbr01,Brian,Johnson,johnb002,0.208,132.0
riverru01,Ruben,Rivera,river002,0.208,479.0
bohanbr01,Brian,Bohanon,bohab001,0.208,67.0
dunwoto01,Todd,Dunwoody,dunwt001,0.208,195.0
bogarti01,Tim,Bogar,bogat001,0.207,351.0
bellicl01,Clay,Bellinger,bellc001,0.207,209.0
estessh01,Shawn,Estes,estes001,0.206,81.0
friasha01,Hanley,Frias,friah001,0.205,129.0
dehaako01,Kory,DeHaan,dehak001,0.204,110.0
reedri01,Rick,Reed,reedr002,0.204,67.0
coquitr01,Trace,Coquillette,coqut001,0.203,67.0
greenwi01,Willie,Greene,greew001,0.201,339.0
nunnata01,Talmadge,Nunnari,nunnt001,0.2,12.0
hernaal01,Alex,Hernandez,herna001,0.2,60.0
valdeis01,Ismael,Valdez,valdi001,0.2,33.0
suzukma01,Mac,Suzuki,suzum001,0.2,6.0
helmswe01,Wes,Helms,helmw001,0.2,5.0
martira02,Ramon,Martinez,martr002,0.2,5.0
whiteri01,Rick,White,whitr002,0.2,5.0
rueteki01,Kirk,Rueter,ruetk001,0.2,71.0
gonzaal02,Alex,Gonzalez,gonza002,0.2,407.0
sprinru01,Russ,Springer,sprir001,0.2,5.0
roberda07,Dave,Roberts,robed001,0.2,13.0
lambda01,David,Lamb,lambd001,0.2,6.0
alvarcl01,Clemente,Alvarez,alvac001,0.2,5.0
walbema01,Matt,Walbeck,walbm001,0.199,155.0
ortizru01,Russ,Ortiz,ortir001,0.197,75.0
santafp01,F. P.,Santangelo,santf001,0.197,177.0
echevan01,Angel,Echevarria,echea001,0.196,58.0
duceyro01,Rob,Ducey,duceb001,0.194,198.0
gloadro01,Ross,Gload,gloar001,0.194,35.0
stottto01,Todd,Stottlemyre,stott001,0.194,37.0
wolfra02,Randy,Wolf,wolfr001,0.193,71.0
matthga02,Gary,Matthews,mattg002,0.19,175.0
nunnajo01,Jon,Nunnally,nunnj001,0.189,92.0
blakeca01,Casey,Blake,blakc001,0.188,21.0
rigdopa01,Paul,Rigdon,rigdp001,0.188,25.0
maddugr01,Greg,Maddux,maddg002,0.188,90.0
ordonre01,Rey,Ordonez,ordor001,0.188,155.0
jonesch05,Chris,Jones,jonec002,0.188,17.0
posesc01,Scott,Pose,poses001,0.188,54.0
anderbr02,Brian,Anderson,andeb002,0.188,81.0
willige03,George,Williams,willg002,0.188,17.0
ariasal01,Alex,Arias,ariaa001,0.187,180.0
harnipe01,Pete,Harnisch,harnp001,0.186,49.0
hubbatr01,Trent,Hubbard,hubbt001,0.185,123.0
hermach01,Chad,Hermansen,hermc001,0.185,117.0
siscost01,Steve,Sisco,siscs001,0.185,30.0
woodwch01,Chris,Woodward,woodc001,0.183,115.0
perezed02,Eddie,Perez,peree002,0.182,22.0
liefeje01,Jeff,Liefer,liefj001,0.182,11.0
johnsmi02,Mike,Johnson,johnm002,0.182,26.0
johnsma01,Mark,Johnson,johnm001,0.182,27.0
ortizjo02,Jose,Ortiz,ortij003,0.182,13.0
mieskma01,Matt,Mieske,miesm001,0.18,99.0
yoshima01,Masato,Yoshii,yoshm001,0.18,64.0
soriaal01,Alfonso,Soriano,soria001,0.18,53.0
tapanke01,Kevin,Tapani,tapak001,0.179,68.0
gilkebe01,Bernard,Gilkey,gilkb001,0.177,185.0
silvajo01,Jose,Silva,silvj001,0.176,41.0
cardoja01,Javier,Cardona,cardj001,0.175,42.0
jahajo01,John,Jaha,jahaj001,0.175,133.0
lecroma01,Matt,LeCroy,lecrm001,0.174,190.0
perezsa01,Santiago,Perez,peres001,0.173,63.0
meyerch02,Chad,Meyers,meyec001,0.173,57.0
brownbr01,Brant,Brown,browb003,0.173,178.0
wardtu01,Turner,Ward,wardt001,0.173,59.0
lunarfe01,Fernando,Lunar,lunaf001,0.171,77.0
wilkima01,Marc,Wilkins,wilkm001,0.167,6.0
peterch01,Chris,Peters,petec001,0.167,6.0
reamebr01,Britt,Reames,reamb001,0.167,13.0
limajo01,Jose,Lima,limaj001,0.167,69.0
wellsda01,David,Wells,welld001,0.167,6.0
appieke01,Kevin,Appier,appik001,0.167,6.0
brockta01,Tarrik,Brock,broct001,0.167,16.0
hallto02,Toby,Hall,hallt001,0.167,13.0
patteco01,Corey,Patterson,pattc001,0.167,47.0
melhuad01,Adam,Melhuse,melha001,0.167,27.0
thompan02,Andy,Thompson,thoma002,0.167,9.0
villoro01,Ron,Villone,villr001,0.163,45.0
newhada01,David,Newhan,newhd001,0.162,45.0
dreifda01,Darren,Dreifort,dreid001,0.162,71.0
brownde02,Dee,Brown,browd002,0.16,28.0
elartsc01,Scott,Elarton,elars001,0.159,72.0
johnsra05,Randy,Johnson,johnr005,0.157,92.0
nathajo01,Joe,Nathan,nathj001,0.156,38.0
bellhma01,Mark,Bellhorn,bellm002,0.154,15.0
portebo03,Bo,Porter,portb001,0.154,15.0
gilbesh01,Shawn,Gilbert,gilbs001,0.15,23.0
byrdpa01,Paul,Byrd,byrdp001,0.15,24.0
ashbyan01,Andy,Ashby,ashba002,0.148,72.0
glavito02,Tom,Glavine,glavt001,0.147,89.0
hermadu01,Dustin,Hermanson,hermd001,0.145,65.0
arroybr01,Bronson,Arroyo,arrob001,0.143,23.0
castifr01,Frank,Castillo,castf001,0.143,7.0
pavanca01,Carl,Pavano,pavac001,0.143,38.0
burkejo03,John,Burkett,burkj001,0.143,51.0
estraho01,Horacio,Estrada,estrh001,0.143,8.0
cunnawi01,Will,Cunnane,cunnw001,0.143,7.0
alvarga01,Gabe,Alvarez,alvag001,0.143,17.0
gagneer01,Eric,Gagne,gagne001,0.143,34.0
anderji02,Jimmy,Anderson,andej002,0.14,54.0
berryse01,Sean,Berry,berrs001,0.14,54.0
wisede01,Dewayne,Wise,wised001,0.136,24.0
cornere01,Reid,Cornelius,cornr001,0.135,41.0
queveru01,Ruben,Quevedo,quevr001,0.133,31.0
hentgpa01,Pat,Hentgen,hentp001,0.133,72.0
garibda01,Daniel,Garibay,garid001,0.133,19.0
politcl01,Cliff,Politte,polic001,0.133,19.0
persoro01,Robert,Person,persr001,0.132,65.0
minorry01,Ryan,Minor,minor001,0.131,88.0
mccraqu01,Quinton,McCracken,mccrq001,0.129,37.0
parrist01,Steve,Parris,parrs001,0.127,62.0
casimca01,Carlos,Casimiro,casic001,0.125,8.0
hayneji01,Jimmy,Haynes,haynj001,0.125,70.0
irabuhi01,Hideki,Irabu,irabh001,0.125,18.0
lorraan01,Andrew,Lorraine,lorra001,0.125,11.0
ardoida01,Danny,Ardoin,ardod001,0.125,40.0
mooretr01,Trey,Moore,moort001,0.125,11.0
crometr01,Tripp,Cromer,cromt001,0.125,10.0
kileda01,Darryl,Kile,kiled001,0.123,91.0
kellyro01,Roberto,Kelly,kellb002,0.12,27.0
millwke01,Kevin,Millwood,millk004,0.119,75.0
fernaal01,Alex,Fernandez,ferna001,0.118,20.0
nunezvl01,Vladimir,Nunez,nunev001,0.118,21.0
botteke01,Kent,Bottenfield,bottk001,0.118,20.0
gardnma01,Mark,Gardner,gardm001,0.116,50.0
witasja01,Jay,Witasick,witaj001,0.115,29.0
dranske01,Kelly,Dransfeldt,drank001,0.115,27.0
cordofr01,Francisco,Cordova,cordf001,0.114,37.0
pennybr01,Brad,Penny,pennb002,0.111,46.0
lopezro01,Rodrigo,Lopez,loper001,0.111,9.0
arnolja01,Jamie,Arnold,arnoj001,0.111,10.0
slusajo01,Joe,Slusarski,slusj001,0.111,9.0
greench02,Charlie,Greene,greec002,0.111,9.0
chrismc01,McKay,Christensen,chrim002,0.105,22.0
reynoar02,Armando,Reynoso,reyna001,0.104,57.0
lombage01,George,Lombard,lombg001,0.103,41.0
smithch06,Chuck,Smith,smitc001,0.1,41.0
millewa04,Wade,Miller,millw001,0.1,41.0
holtch01,Chris,Holt,holtc001,0.1,70.0
mendoca01,Carlos,Mendoza,mendc001,0.1,11.0
desseel01,Elmer,Dessens,desse001,0.1,48.0
astacpe01,Pedro,Astacio,astap001,0.098,84.0
velanjo01,Jorge,Velandia,velaj001,0.097,34.0
sheetan01,Andy,Sheets,sheea001,0.095,21.0
tollbbr01,Brian,Tollberg,tollb001,0.094,38.0
bensokr01,Kris,Benson,bensk001,0.092,79.0
taylore01,Reggie,Taylor,taylr001,0.091,11.0
pritcch01,Chris,Pritchett,pritc001,0.091,12.0
fernaos01,Osvaldo,Fernandez,ferno001,0.091,29.0
damicje01,Jeff,D'Amico,damij001,0.091,54.0
garcika01,Karim,Garcia,garck002,0.091,33.0
cruziv01,Ivan,Cruz,cruzi001,0.091,11.0
jarvike01,Kevin,Jarvis,jarvk001,0.088,40.0
tavarju01,Julian,Tavarez,tavaj001,0.086,38.0
serafda01,Dan,Serafini,serad001,0.083,27.0
metcami01,Mike,Metcalfe,metcm001,0.083,13.0
benesan01,Andy,Benes,benea001,0.08,60.0
snydejo02,John,Snyder,snydj001,0.079,42.0
dempsry01,Ryan,Dempster,dempr002,0.078,82.0
meloju01,Juan,Melo,meloj001,0.077,13.0
rolisna01,Nate,Rolison,rolin001,0.077,16.0
hergema01,Matt,Herges,hergm001,0.077,14.0
brownke01,Kevin,Brown,browk001,0.076,84.0
farnsky01,Kyle,Farnsworth,farnk001,0.071,16.0
downssc01,Scott,Downs,downs001,0.071,34.0
perrych01,Chan,Perry,perrc001,0.071,14.0
clemema01,Matt,Clement,clemm001,0.067,69.0
bellro01,Rob,Bell,bellr003,0.067,49.0
wrighja01,Jamey,Wright,wrigj001,0.065,50.0
willisc01,Scott,Williamson,wills002,0.063,22.0
ruschgl01,Glendon,Rusch,ruscg001,0.06,57.0
garcije01,Jesse,Garcia,garcj001,0.059,19.0
leiteal01,Al,Leiter,leita001,0.052,71.0
stephga01,Garrett,Stephenson,stepg001,0.051,76.0
perezca01,Carlos,Perez,perec001,0.047,50.0
jonesbo03,Bobby,Jones,joneb003,0.045,55.0
thurmmi01,Mike,Thurman,thurm002,0.042,32.0
rosebr01,Brian,Rose,roseb002,0.042,28.0
armasto02,Tony,Armas,armat002,0.038,30.0
roskojo01,John,Roskos,roskj001,0.037,30.0
chenbr01,Bruce,Chen,chenb001,0.033,38.0
doteloc01,Octavio,Dotel,doteo001,0.031,40.0
fasseje01,Jeff,Fassero,fassj001,0.0,3.0
wagnebi02,Billy,Wagner,wagnb001,0.0,2.0
veresda01,Dave,Veres,vered001,0.0,1.0
mercejo02,Jose,Mercedes,mercj001,0.0,1.0
villeis01,Ismael,Villegas,villi001,0.0,1.0
nomohi01,Hideo,Nomo,nomoh001,0.0,6.0
mercahe01,Hector,Mercado,merch002,0.0,1.0
unroeti01,Tim,Unroe,unrot001,0.0,7.0
hasegsh01,Shigetoshi,Hasegawa,hases001,0.0,1.0
cabrejo01,Jose,Cabrera,cabrj001,0.0,1.0
pulsibi01,Bill,Pulsipher,pulsb001,0.0,2.0
etherse01,Seth,Etherton,ethes001,0.0,3.0
wakefti01,Tim,Wakefield,waket001,0.0,3.0
valdema02,Mario,Valdez,valdm002,0.0,12.0
valdema01,Marc,Valdes,valdm001,0.0,3.0
valeryo01,Yohanny,Valera,valey001,0.0,13.0
vanpoto01,Todd,Van Poppel,vanpt001,0.0,11.0
radkebr01,Brad,Radke,radkb001,0.0,2.0
urbinug01,Ugueth,Urbina,urbiu001,0.0,1.0
helliri01,Rick,Helling,hellr001,0.0,5.0
prokolu01,Luke,Prokopec,prokl001,0.0,6.0
hawkila01,LaTroy,Hawkins,hawkl001,0.0,1.0
henrydo01,Doug,Henry,henrd002,0.0,1.0
pichahi01,Hipolito,Pichardo,pichh001,0.0,1.0
leskacu01,Curt,Leskanic,leskc001,0.0,2.0
wellski01,Kip,Wells,wellk001,0.0,2.0
nelsoje01,Jeff,Nelson,nelsj001,0.0,1.0
guzmage01,Geraldo,Guzman,guzmg001,0.0,22.0
loopebr01,Braden,Looper,loopb001,0.0,2.0
miltoer01,Eric,Milton,milte001,0.0,2.0
willima06,Matt,Williams,willm006,0.0,1.0
willimi03,Mike,Williams,willm005,0.0,1.0
gonzara01,Raul,Gonzalez,gonzr002,0.0,2.0
bonesri01,Ricky,Bones,boner001,0.0,4.0
almanca01,Carlos,Almanzar,almac001,0.0,3.0
glynnry01,Ryan,Glynn,glynr001,0.0,2.0
wilsova01,Vance,Wilson,wilsv001,0.0,4.0
motagu01,Guillermo,Mota,motag001,0.0,1.0
powelja04,Jay,Powell,powej001,0.0,1.0
mlickda01,Dave,Mlicki,mlicd001,0.0,2.0
almanar01,Armando,Almanza,almaa001,0.0,2.0
wrighja02,Jaret,Wright,wrigj002,0.0,2.0
glaubke01,Keith,Glauber,glauk001,0.0,1.0
moehlbr01,Brian,Moehler,moehb001,0.0,4.0
adamste01,Terry,Adams,adamt001,0.0,3.0
youngmi02,Michael,Young,younm003,0.0,2.0
aceveju01,Juan,Acevedo,acevj001,0.0,2.0
carpech01,Chris,Carpenter,carpc002,0.0,2.0
zoskyed01,Eddie,Zosky,zoske001,0.0,4.0
lopezal02,Albie,Lopez,lopea002,0.0,7.0
gaettga01,Gary,Gaetti,gaetg001,0.0,11.0
moyerja01,Jamie,Moyer,moyej001,0.0,2.0
weaveje01,Jeff,Weaver,weavj002,0.0,3.0
andrecl01,Clayton,Andrews,andrc001,0.0,3.0
wallaje01,Jeff,Wallace,wallj001,0.0,1.0
walldo01,Donne,Wall,walld002,0.0,2.0
finlech01,Chuck,Finley,finlc001,0.0,7.0
liniaco01,Cole,Liniak,linic001,0.0,3.0
grosski01,Kip,Gross,grosk002,0.0,1.0
grimsja01,Jason,Grimsley,grimj001,0.0,3.0
francjo01,John,Franco,franj001,0.0,1.0
weathda01,David,Weathers,weatd001,0.0,1.0
mussimi01,Mike,Mussina,mussm001,0.0,6.0
fussech01,Chris,Fussell,fussc001,0.0,2.0
prietar01,Ariel,Prieto,priea001,0.0,2.0
frankwa01,Wayne,Franklin,franw001,0.0,2.0
munsoer01,Eric,Munson,munse001,0.0,5.0
rainst01,Steve,Rain,rains001,0.0,3.0
wellsve01,Vernon,Wells,wellv001,0.0,2.0
munrope01,Peter,Munro,munrp001,0.0,1.0
greenja01,Jason,Green,greej001,0.0,1.0
muldema01,Mark,Mulder,muldm001,0.0,4.0
millsal01,Alan,Mills,milla001,0.0,4.0
heredfe01,Felix,Heredia,heref001,0.0,2.0
aybarma01,Manny,Aybar,aybam001,0.0,9.0
trombmi01,Mike,Trombley,tromm001,0.0,1.0
schmija01,Jason,Schmidt,schmj001,0.0,22.0
kellyke01,Kenny,Kelly,kellk001,0.0,1.0
karsast01,Steve,Karsay,karss001,0.0,1.0
delosva01,Valerio,De Los Santos,delov001,0.0,6.0
santajo01,Johan,Santana,santj003,0.0,1.0
santaju01,Julio,Santana,santj001,0.0,7.0
jonesma02,Marcus,Jones,jonem002,0.0,2.0
saturlu01,Luis,Saturria,satul001,0.0,6.0
sauersc01,Scott,Sauerbeck,saues001,0.0,1.0
dipotje01,Jerry,Dipoto,dipoj001,0.0,1.0
carragi01,Giovanni,Carrara,carrg001,0.0,1.0
rupery01,Ryan,Rupe,ruper001,0.0,1.0
broweji01,Jim,Brower,browj003,0.0,3.0
phelpjo01,Josh,Phelps,phelj001,0.0,1.0
rapppa01,Pat,Rapp,rappp001,0.0,3.0
seleaa01,Aaron,Sele,selea001,0.0,4.0
parquji01,Jim,Parque,parqj001,0.0,4.0
coopebr01,Brian,Cooper,coopb001,0.0,4.0
paniajo01,Jose,Paniagua,panij001,0.0,1.0
johnsjo07,John,Johnstone,johnj006,0.0,2.0
johnsja02,Jason,Johnson,johnj007,0.0,5.0
dejeami01,Mike,DeJean,dejem001,0.0,2.0
kiescbr01,Brooks,Kieschnick,kiesb001,0.0,13.0
magnami01,Mike,Magnante,magnm001,0.0,1.0
kolbbr01,Brandon,Kolb,kolbb001,0.0,1.0
cruzne01,Nelson,Cruz,cruzn001,0.0,1.0
reichda01,Dan,Reichert,reicd001,0.0,1.0
brewija01,Jamie,Brewington,brewj001,0.0,2.0
remlimi01,Mike,Remlinger,remlm001,0.0,4.0
redmama01,Mark,Redman,redmm002,0.0,5.0
reyesca01,Carlos,Reyes,reyec001,0.0,1.0
reyesde01,Dennys,Reyes,reyed001,0.0,3.0
riedljo01,John,Riedling,riedj001,0.0,2.0
perisma01,Matt,Perisho,perim001,0.0,4.0
kochbi01,Billy,Koch,kochb001,0.0,1.0
rodriri02,Rich,Rodriguez,rodrr004,0.0,1.0
daviska01,Kane,Davis,davik001,0.0,1.0
perezyo01,Yorkis,Perez,perey001,0.0,1.0
pettian01,Andy,Pettitte,petta001,0.0,5.0
klinest02,Steve,Kline,klins002,0.0,2.0
rodrife01,Felix,Rodriguez,rodrf002,0.0,4.0
rodrifr02,Frankie,Rodriguez,rodrf001,0.0,1.0
lowede01,Derek,Lowe,lowed001,0.0,1.0
kimby01,Byung-Hyun,Kim,kim-b001,0.0,4.0
rodrijo02,Jose,Rodriguez,rodrj001,0.0,1.0
maddumi01,Mike,Maddux,maddm002,0.0,2.0
sirotmi01,Mike,Sirotka,sirom001,0.0,5.0
mcknito01,Tony,McKnight,mcknt001,0.0,14.0
levraal01,Allen,Levrault,levra001,0.0,3.0
stricsc01,Scott,Strickland,stris001,0.0,2.0
stronjo01,Joe,Strong,stroj001,0.0,1.0
stullev01,Everett,Stull,stule001,0.0,10.0
baldwja01,James,Baldwin,baldj002,0.0,5.0
suppaje01,Jeff,Suppan,suppj001,0.0,3.0
holmeda01,Darren,Holmes,holmd001,0.0,1.0
erdosto01,Todd,Erdos,erdot001,0.0,2.0
swannpe01,Pedro,Swann,swanp001,0.0,2.0
hitchst01,Sterling,Hitchcock,hitcs001,0.0,23.0
swindgr01,Greg,Swindell,swing001,0.0,2.0
ponsosi01,Sidney,Ponson,ponss001,0.0,3.0
escobke01,Kelvim,Escobar,escok001,0.0,7.0
lopezme01,Mendy,Lopez,lopem001,0.0,4.0
hershor01,Orel,Hershiser,herso001,0.0,7.0
telemam01,Amaury,Telemaco,telea001,0.0,5.0
telfoan01,Anthony,Telford,telfa001,0.0,3.0
hernaor01,Orlando,Hernandez,herno001,0.0,10.0
hernaca02,Carlos,Hernandez,hernc003,0.0,1.0
mcguiry01,Ryan,McGuire,mcgur001,0.0,3.0
thompma01,Mark,Thompson,thomm002,0.0,3.0
holzema01,Mark,Holzemer,holzm001,0.0,1.0
oliveda02,Darren,Oliver,olivd001,0.0,3.0
bruskji01,Jim,Bruske,brusj001,0.0,1.0
barteki01,Kimera,Bartee,bartk001,0.0,5.0
skrmema01,Matt,Skrmetta,skrmm001,0.0,2.0
slocuhe01,Heathcliff,Slocumb,sloch001,0.0,1.0
colonba01,Bartolo,Colon,colob001,0.0,5.0
osunaan01,Antonio,Osuna,osuna002,0.0,2.0
belinst01,Stan,Belinda,belis001,0.0,1.0
manzajo01,Josias,Manzanillo,manzj001,0.0,4.0
marquja01,Jason,Marquis,marqj001,0.0,2.0
durritr01,Trent,Durrington,durrt001,0.0,3.0
batismi01,Miguel,Batista,batim001,0.0,5.0
jamesmi01,Mike,James,jamem001,0.0,1.0
steveda01,Dave,Stevens,stevd001,0.0,1.0
burbada01,Dave,Burba,burbd001,0.0,3.0
spradje01,Jerry,Spradlin,spraj001,0.0,1.0
lidleco01,Cory,Lidle,lidlc001,0.0,2.0
sprinde01,Dennis,Springer,sprid001,0.0,4.0
blankma01,Matt,Blank,blanm001,0.0,1.0
coggida01,Dave,Coggin,coggd001,0.0,8.0
clemero02,Roger,Clemens,clemr001,0.0,3.0
hudsoti01,Tim,Hudson,hudst001,0.0,3.0
steinbl01,Blake,Stein,steib002,0.0,2.0
hubbami01,Mike,Hubbard,hubbm001,0.0,1.0
aguilri01,Rick,Aguilera,aguir001,,0.0
aldresc01,Scott,Aldred,aldrs001,,0.0
alfonan01,Antonio,Alfonseca,alfoa001,,0.0
alvarju01,Juan,Alvarez,alvaj002,,
anderma01,Matt,Anderson,andem002,,0.0
arrojro01,Rolando,Arrojo,arror001,,
balejo01,John,Bale,balej001,,
barcelo01,Lorenzo,Barcelo,barcl001,,
beckro01,Rod,Beck,beckr001,,
beirnke01,Kevin,Beirne,beirk001,,0.0
belchti01,Tim,Belcher,belct001,,
belitto01,Todd,Belitz,belit001,,
beltrri01,Rigo,Beltran,beltr001,,0.0
benitar01,Armando,Benitez,benia001,,0.0
bereja01,Jason,Bere,berej002,,
bernead01,Adam,Bernero,berna001,,
biddlro01,Rocky,Biddle,biddr001,,
bochtdo01,Doug,Bochtler,bochd001,,0.0
borbope02,Pedro,Borbon,borbp001,,0.0
borkoda01,Dave,Borkowski,borkd001,,
bottari01,Ricky,Bottalico,bottr001,,0.0
boydja02,Jason,Boyd,boydj001,,0.0
bradfch01,Chad,Bradford,bradc001,,
brantje01,Jeff,Brantley,branj001,,0.0
breale01,Leslie,Brea,breal001,,
brocado01,Doug,Brocail,brocd001,,0.0
brownma04,Mark,Brownson,browm005,,1.0
buddimi01,Mike,Buddie,buddm001,,0.0
buehrma01,Mark,Buehrle,buehm001,,
bulliki01,Kirk,Bullinger,bullk001,,0.0
byrdati01,Tim,Byrdak,byrdt001,,
cairnca01,Cameron,Cairncross,cairc001,,
carlybu01,Buddy,Carlyle,carlb001,,0.0
carrahe01,Hector,Carrasco,carrh001,,
charlno01,Norm,Charlton,charn001,,0.0
choatra01,Randy,Choate,choar001,,0.0
chrisja01,Jason,Christiansen,chrij002,,0.0
clarkma01,Mark,Clark,clarm002,,
clontbr01,Brad,Clontz,clonb001,,1.0
cocopa01,Pasqual,Coco,cocop001,,
cookde01,Dennis,Cook,cookd001,,1.0
cordefr01,Francisco,Cordero,cordf002,,0.0
cormirh01,Rheal,Cormier,cormr001,,0.0
crabtti01,Tim,Crabtree,crabt001,,0.0
crawfpa02,Paxton,Crawford,crawp001,,
creekdo01,Doug,Creek,creed001,,0.0
cressja01,Jack,Cressend,cresj001,,
crousri01,Rich,Croushore,crour001,,
cubilda01,Darwin,Cubillan,cubid001,,
damicje02,Jeff,D'Amico,damij002,,0.0
daveyto01,Tom,Davey,davet001,,0.0
davisdo02,Doug,Davis,david002,,0.0
depause01,Sean,DePaula,depas001,,
dewitma01,Matt,DeWitt,dewim001,,0.0
dicksja01,Jason,Dickson,dickj001,,
dingmcr01,Craig,Dingman,dingc001,,
